prog_name_en,recipient_city,year,agreement_value
0,Prince Albert,2010,337276
0,Prince Albert,2011,442964
0,Prince Albert,2012,3591988
0,Prince George,2009,10477575
0,Prince George,2010,1275227
0,Prince George,2011,2050882
0,Prince George,2012,749832
0,Prince Rupert,2009,2120719
0,Prince Rupert,2012,15688243
0,Quebec,2009,3676557
0,Quebec,2010,9928241
0,Quebec,2011,6022086
0,Quebec,2012,5336839
0,Quesnel,2010,98093
0,Quesnel,2012,171522
0,Québec,2009,83507
0,Québec,2010,85734
0,Québec,2011,315803
0,RR# 1 Alberton,2009,150000
0,Rainy River,2011,30737
0,Rama,2009,295404
0,Rama,2010,251725
0,Rawdon,2009,99434
0,Rawdon,2010,156551
0,Rawdon,2012,239053
0,Raymore,2009,50000
0,Red Deer,2010,523937
0,Red Deer,2011,2401103
0,Red Deer,2012,746379
0,Red Earth,2012,44077
0,Regina,2009,6625216
0,Regina,2010,1826111
0,Regina,2011,1262162
0,Regina,2012,6029189
0,Renfrew,2009,43515
0,Renfrew,2011,49350
0,Repentigny,2009,153822
0,Repentigny,2011,63954
0,Repentigny,2012,277032
0,Reserve Mines,2010,126943
0,Revelstoke,2012,67185
0,Richibouctou,2009,99708
0,Richibouctou,2010,94114
0,Richibucto,2011,99101
0,Richmond,2009,219980
0,Richmond,2011,916531
0,Richmond,2012,260194
0,Richmond Hill,2009,73555
0,Richmond Hill,2010,125105
0,Richmond Hill,2011,744506
0,Richmond Hill,2012,465074
0,Rimouski,2010,30000
0,Rimouski,2011,279821
0,Rimouski,2012,112464
0,Rivière-du-Loup,2009,98756
0,Rivière-du-Loup,2011,48900
0,Rivière-du-Loup,2012,117947
0,Robert's Arm,2009,60801
0,Roberval,2011,94497
0,Roberval,2012,95984
0,Rogersville,2009,97458
0,Rogersville,2012,109989
0,Rosemère,2011,95154
0,Rosemère,2012,95416
0,Rouyn-Noranda,2009,531355
0,Rouyn-Noranda,2010,173354
0,Rouyn-Noranda,2011,147340
0,Rouyn-Noranda,2012,224032
0,Roxboro,2009,95535
0,Roxboro,2012,99734
0,Russell,2009,26963
0,Russell,2012,27449
0,Sachigo Lake,2009,26662
0,Sachigo Lake,2010,97252
0,Sachigo Lake,2012,131590
0,Saint John,2009,293407
0,Saint John,2010,141757
0,Saint John,2011,487663
0,Saint John,2012,1039100
0,Saint john,2009,190000
0,Saint-Adrien,2012,47660
0,Saint-Agapit,2009,342180
0,Saint-Agapit,2011,383879
0,Saint-Alban,2009,59019
0,Saint-Alban,2011,51956
0,Saint-Alphonse de Rodriquez,2010,55089
0,Saint-Alphonse-Rodriguez,2012,199818
0,Saint-André Avellin,2011,35811
0,Saint-André Avellin,2012,59649
0,Saint-André-Avellin,2009,25364
0,Saint-Augustin-de-Desmau,2011,50254
0,Saint-Augustin-de-Desmau,2012,100508
0,Saint-Basile,2009,92171
0,Saint-Basile,2010,99711
0,Saint-Basile,2011,47297
0,Saint-Basile,2012,98609
0,Saint-Bruno,2009,28556
0,Saint-Eustache,2009,61726
0,Saint-Eustache,2011,177336
0,Saint-Félicien,2009,194020
0,Saint-Félicien,2010,79723
0,Saint-Georges,2010,90580
0,Saint-Georges,2011,88024
0,Saint-Hubert,2009,61744
0,Saint-Hubert,2011,27396
0,Saint-Hubert,2012,36774
0,Saint-Hyacinthe,2009,346261
0,Saint-Hyacinthe,2010,157798
0,Saint-Hyacinthe,2011,208779
0,Saint-Jean-sur-Richelieu,2012,138828
0,Saint-Jean-sur-le Richelieu,2012,94369
0,Saint-John,2012,172315
0,Saint-Jérôme,2009,26344
0,Saint-Jérôme,2011,335711
0,Saint-Jérôme,2012,1216828
0,Saint-Lambert,2012,25424
0,Saint-Laurent,2009,300980
0,Saint-Laurent,2010,32152
0,Saint-Laurent,2012,523765
0,Saint-Leonard,2011,36893
0,Saint-Leonard,2012,40860
0,Saint-Léonard,2010,74193
0,Saint-Léonard,2012,161554
0,Saint-Pascal,2009,95264
0,Saint-Pascal,2011,88268
0,Saint-Paul,2012,249824
0,Saint-Paul-D'Abbotsford,2010,83978
0,Saint-Paul-D'Abbotsford,2011,82360
0,Saint-Paul-D'Abbotsford,2012,119818
0,Saint-Prime,2011,79256
0,Saint-Raymond,2009,148160
0,Saint-Romuald,2011,161280
0,Saint-Romuald,2012,232600
0,Saint-Sauveur,2012,359918
0,Saint-Urbain,2009,133124
0,Saint-Urbain,2011,107938
0,Saint-leonard,2009,37046
0,Sainte-Adèle,2011,46040
0,Sainte-Adèle,2012,92080
0,Sainte-Anne-de-Bellevue,2009,31788
0,Sainte-Anne-des-Monts,2011,89350
0,Sainte-Anne-des-Monts,2012,98010
0,Sainte-Anne-des-Plaines,2012,50256
0,Sainte-Aurélie,2009,50000
0,Sainte-Julienne,2009,99758
0,Sainte-Julienne,2012,66535
0,Sainte-Marguerite-du-Lac-Masson,2009,99938
0,Sainte-Marie,2011,259743
0,Sainte-Marie,2012,94752
0,Sainte-Thérèse,2009,205435
0,Sainte-Thérèse,2010,167597
0,Sainte-Thérèse,2011,122270
0,Sainte-Thérèse,2012,273285
0,Sainte-Ubalde,2009,71211
0,Salaberry de Valleyfield,2009,98378
0,Salaberry-de-Valleyfield,2011,471366
0,Salaberry-de-Valleyfield,2012,668832
0,Salmon Arm,2009,96165
0,Salmon Arm,2010,82376
0,Salmon Arm,2012,76569
0,San Jose,2012,1200000
0,San José,2011,623700
0,Sarnia,2010,763992
0,Sarnia,2011,75000
0,Sarnia,2012,1264114
0,Saskatchewan,2009,450000
0,Saskatoon,2009,10168041
0,Saskatoon,2010,4611856
0,Saskatoon,2011,6065309
0,Saskatoon,2012,8306518
0,Sault Ste. Marie,2009,592201
0,Sault Ste. Marie,2010,406591
0,Sault Ste. Marie,2011,457225
0,Sault Ste. Marie,2012,695860
0,Sault Ste.Marie,2012,46393
0,Scarborough,2009,800534
0,Scarborough,2011,1006717
0,Scarborough,2012,1800432
0,Seaforth,2011,31619
0,Seaforth,2012,35316
0,Seba Beach,2009,47040
0,Seba Beach,2011,55507
0,Seba Beach,2012,50851
0,Sechelt,2012,49125
0,Selkirk,2009,86301
0,Selkirk,2010,216487
0,Selkirk,2011,268820
0,Selkirk,2012,145658
0,Senneterre,2009,209716
0,Senneterre,2012,63307
0,Sept-Iles,2010,28736
0,Sept-Iles,2011,36211
0,Sept-Îles,2010,715974
0,Sept-Îles,2011,2087841
0,Sept-Îles,2012,317097
0,Shanty Bay,2011,73623
0,Shawinigan,2009,452689
0,Shawinigan,2011,363854
0,Shawinigan,2012,239685
0,Shawnigan Lake,2010,150065
0,Sherbrooke,2009,656864
0,Sherbrooke,2010,812832
0,Sherbrooke,2011,948957
0,Sherbrooke,2012,1655584
0,Sherwood Park,2009,157795
0,Sherwood Park,2010,1140500
0,Sherwood Park,2011,157557
0,Sherwood Park,2012,164461
0,Sheshatshiu,2010,2085673
0,Sheshatshiu,2011,66307
0,Shippagan,2012,99043
0,Shubenacadie,2010,473974
0,Sidney,2010,380554
0,Sidney,2011,946267
0,Simcoe,2012,100000
0,Sioux Lookout,2009,3699591
0,Sioux Lookout,2010,163112
0,Sioux Lookout,2011,74216
0,Sioux Lookout,2012,218194
0,Skiff,2009,95151
0,Smithers,2011,106887
0,Smithers,2012,61666
0,Smithville,2009,50000
0,Smooth Rock Falls,2011,73830
0,Sooke,2009,31556
0,Sorel-Tracy,2010,311599
0,Sorel-Tracy,2011,167689
0,Sorel-Tracy,2012,276202
0,Souris,2010,99087
0,Souris,2011,98837
0,South Ohio,2010,50000
0,Southampton,2012,31204
0,Springdale,2011,36029
0,Spruce Grove,2009,70996
0,Squamish,2009,39247
0,St Catharines,2009,38596
0,St Jean sur Richelieu,2009,25932
0,St John's,2009,181715
0,St- Jean sur Richelieu,2011,30926
0,St-Ambroise,2011,35000
0,St-Bruno de Montarville,2009,26344
0,St-Catherine,2010,45838
0,St-Césaire,2009,132210
0,St-Césaire,2010,186143
0,St-David-de-Falardeau,2012,50000
0,St-Edmond,2009,30240
0,St-Eugène de Guigues,2012,36471
0,St-Eustache,2009,76867
0,St-Eustache,2011,32760
0,St-Eustache,2012,877378
0,St-Gabriel-de-Brandon,2011,38640
0,St-Gabriel-de-Brandon,2012,81485
0,St-Gabriel-de-la-Valcartier,2009,92315
0,St-Georges,2011,32262
0,St-Georges,2012,64524
0,St-Gervais,2009,98283
0,St-Gervais,2012,158380
0,St-Hubert,2011,122024
0,St-Hubert,2012,209173
0,St-Hyacinthe,2011,59427
0,St-Hyacinthe,2012,154196
0,St-Janvier,2009,64121
0,St-Janvier,2011,269238
0,St-Jean sur Richelieu,2010,473497
0,St-Jean-Chrysostome,2011,96299
0,St-Jean-Chrysostome,2012,192600
0,St-Jean-de-Matha,2012,117567
0,St-Jean-sur-Richelieu,2009,116907
0,St-Jean-sur-Richelieu,2010,1490607
0,St-Jean-sur-Richelieu,2012,288456
0,St-John,2009,63849
0,St-John's,2009,520000
0,St-John's,2012,520000
0,St-Joseph-De-Ham-Sud,2012,110600
0,St-Joseph-de-Beauce,2011,75000
0,St-Jérôme,2009,398170
0,St-Jérôme,2010,99872
0,St-Jérôme,2011,317153
0,St-Laurent,2010,149218
0,St-Laurent,2011,95992
0,St-Lin-Laurentides,2012,235057
0,St-Marc de Figuery,2009,43500
0,St-Nicolas,2009,29634
0,St-Pamphile,2010,149985
0,St-Pamphile,2012,222777
0,St-Paul's River,2012,128969
0,St-Paul-d'Abbotsford,2012,215999
0,St-Pierre Jolys,2009,26350
0,St-Rémi,2009,112588
0,St-Rémi,2011,150522
0,St-Rémi,2012,142186
0,St-Sauveur,2011,141143
0,St. Albert,2011,75000
0,St. Catharines,2009,1112524
0,St. Catharines,2010,60994
0,St. Catharines,2011,366566
0,St. Catharines,2012,508221
0,St. George,2009,540768
0,St. George,2010,213999
0,St. George,2011,234905
0,St. George,2012,240414
0,St. John,2011,40000
0,St. John's,2009,3321937
0,St. John's,2010,2184083
0,St. John's,2011,2183613
0,St. John's,2012,5435436
0,St. Leonard,2009,79237
0,St. Paul,2011,28336
0,St. Paul,2012,25004
0,St. Teresa's,2011,75000
0,St. Thomas,2009,309569
0,St. Thomas,2011,429868
0,St.Catherines,2009,2151650
0,St.John's,2011,173854
0,St.Thomas,2009,43496
0,Ste-Anne-de-Bellevue,2009,29634
0,Ste-Anne-de-Bellevue,2012,27750
0,Ste-Anne-de-Kent,2009,30000
0,Ste-Anne-de-Kent,2012,76440
0,Ste-Anne-des-Plaines,2009,38726
0,Ste-Brigitte-de-Laval,2010,99725
0,Ste-Françoise,2010,50000
0,Ste-Hélène-de-Bagot,2012,50000
0,Ste-Marie de Beauce,2009,151905
0,Ste-Thérèse,2009,135462
0,Ste-Thérèse,2012,127783
0,Steinbach,2011,60940
0,Steinback,2009,33128
0,Stephenville,2009,369757
0,Stephenville,2010,469024
0,Stephenville,2011,90873
0,Stephenville,2012,242011
0,Stonecliffe,2009,44260
0,Stony Mountain,2012,50000
0,Stony Plain,2009,26796
0,Stouffville,2012,28728
0,Straffordville,2012,50000
0,Stratford,2009,26419
0,Stratford,2011,167905
0,Stratford,2012,380548
0,Strathroy,2010,29992
0,Sudbury,2009,1272688
0,Sudbury,2011,543204
0,Sudbury,2012,843544
0,Summerland,2012,199984
0,Summerside,2009,220326
0,Summerside,2010,133295
0,Summerside,2011,130935
0,Summerside,2012,92404
0,Sundre,2009,53504
0,Sundridge,2010,133530
0,Surrey,2009,2068739
0,Surrey,2010,1876739
0,Surrey,2011,777578
0,Surrey,2012,2328324
0,Sutton West,2011,32895
0,Sutton West,2012,35220
0,Swan River,2009,44064
0,Swift Current,2009,225690
0,Swift Current,2011,223810
0,Swift Current,2012,196436
0,Sydney,2009,749829
0,Sydney,2010,741554
0,Sydney,2011,549121
0,Sydney,2012,2156043
0,Sydney Mines,2009,294843
0,Sydney Mines,2012,149065
0,Taber,2010,200844
0,Taber,2012,137819
0,Tatamagouche,2011,66298
0,Teeswater,2009,50000
0,Temagami,2010,45004
0,Terrace,2009,1438404
0,Terrace,2010,97849
0,Terrace,2011,74124
0,Terrace,2012,358510
0,Terrebonne,2009,943749
0,Terrebonne,2011,545300
0,Terrebonne,2012,1027951
0,The Pas,2011,80639
0,The Pas,2012,97173
0,Thessalon,2011,62450
0,Thetford Mines,2010,74177
0,Thetford Mines,2011,25101
0,Thetford Mines,2012,51688
0,Thompson,2009,128582
0,Thompson,2011,237227
0,Thompson,2012,259765
0,Thomson,2010,50000
0,Thornhill,2009,97225
0,Thornhill,2011,1195779
0,Thornhill,2012,133031
0,Thorold,2012,31312
0,Thorsby,2009,50000
0,Thunday Bay,2009,150000
0,Thunder Bay,2009,1648955
0,Thunder Bay,2011,1564340
0,Thunder Bay,2012,3343948
0,Tillsonburg,2012,26885
0,Timmins,2009,328803
0,Timmins,2010,12283331
0,Timmins,2012,4344250
0,Tisdale,2010,93470
0,Tisdale,2011,79196
0,Tisdale,2012,82628
0,Toronto,2009,88838212
0,Toronto,2010,24576165
0,Toronto,2011,18772967
0,Toronto,2012,26415753
0,Tourville,2009,302589
0,Tourville,2012,168715
0,Tracadie-Sheila,2009,227821
0,Tracadie-Sheila,2010,102901
0,Tracadie-Sheila,2011,224960
0,Tracadie-Sheila,2012,231457
0,Trail,2010,538440
0,Trail,2012,131034
0,Trois-Pistoles,2009,364687
0,Trois-Pistoles,2010,50000
0,Trois-Pistoles,2012,81077
0,Trois-Rivières,2009,1090755
0,Trois-Rivières,2011,1282662
0,Trois-Rivières,2012,1509901
0,Truro,2009,1969101
0,Truro,2010,85072
0,Truro,2011,1138505
0,Truro,2012,171279
0,Tumbler Ridge,2009,79994
0,Tusket,2009,52435
0,Tusket,2011,261769
0,Témiscouata-sur-le-Lac,2012,68707
0,Upper Tantallon,2010,50000
0,Uxbridge,2012,25125
0,Val-d'Espoir,2009,59126
0,Val-d'Espoir,2011,89612
0,Val-d'Espoir,2012,84070
0,Val-d'Or,2009,285802
0,Val-d'Or,2010,96350
0,Val-d'Or,2011,2087616
0,Val-d'Or,2012,1244114
0,Valleyfield,2011,89072
0,Valleyfield,2012,383463
0,Valleyview,2010,3696969
0,Vancouver,2009,19318199
0,Vancouver,2010,12982884
0,Vancouver,2011,6180762
0,Vancouver,2012,21598906
0,Vanderhoof,2010,50000
0,Vanderhoof,2012,195322
0,Vanier,2010,585596
0,Vaudreil-Dorion,2012,76833
0,Vaudreuil- Dorion,2011,36355
0,Vaudreuil-Dorion,2009,199098
0,Verdun,2011,36408
0,Verdun,2012,183114
0,Vernon,2010,737128
0,Vernon,2012,224864
0,Victoria,2009,1790536
0,Victoria,2010,2245898
0,Victoria,2011,3208532
0,Victoria,2012,203589
0,Victoria (Langford),2011,26753
0,Victoria Beach,2011,47486
0,Victoriaville,2008,26378
0,Victoriaville,2009,513892
0,Victoriaville,2010,68777
0,Victoriaville,2011,196735
0,Victoriaville,2012,348089
0,Ville LaSalle,2009,33753
0,Ville LaSalle,2012,39498
0,Ville Saint-Laurent,2009,464089
0,Ville Saint-Laurent,2010,490939
0,Ville de Boisbriand,2010,50000
0,Ville-Marie,2011,82117
0,Ville-Marie,2012,94992
0,Vonda,2010,50000
0,Wabasca,2010,683428
0,Walkerton,2009,38070
0,Walkerton,2010,81198
0,Walkerton,2011,85574
0,Washington,2012,200000
0,Waterloo,2009,1139617
0,Waterloo,2010,146009
0,Waterloo,2011,2326985
0,Waterloo,2012,215048
0,Watford,2011,75000
0,Weedon,2012,50000
0,Welland,2009,419258
0,Welland,2012,660925
0,Wellington,2009,575460
0,Wellington,2011,711559
0,Wellington,2012,520000
0,Wendake,2010,16027837
0,Wendake,2011,3349976
0,Wendake,2012,235000
0,West Vancouver,2009,173000
0,West Vancouver,2012,6142701
0,Westbank,2010,95016
0,Western Bay,2009,26461
0,Westmeath,2010,50000
0,Wetaskiwin,2009,50000
0,Weyburn,2009,206511
0,Weyburn,2011,121626
0,Whistler,2012,184219
0,Whitby,2009,25921
0,Whitby,2010,15043438
0,Whitby,2011,43134
0,White Rock,2009,424849
0,Whitehorse,2009,1104135
0,Whitehorse,2010,229361
0,Whitehorse,2011,991688
0,Whitehorse,2012,1430526
0,Whitewood,2012,46796
0,Wikwemikong,2010,6340505
0,Wilberforce,2012,31111
0,Williams Lake,2010,44223
0,Williams Lake,2012,200000
0,Willowdale,2012,43158
0,Willowdale (North York),2009,25498
0,Windsor,2009,96814
0,Windsor,2010,399794
0,Windsor,2011,1047061
0,Windsor,2012,89375
0,Winkler,2009,41372
0,Winkler,2010,42118
0,Winkler,2011,38657
0,Winkler,2012,330341
0,Winnipeg,2009,23385020
0,Winnipeg,2010,10596287
0,Winnipeg,2011,6945028
0,Winnipeg,2012,20654501
0,Winnpeg,2011,598275
0,Wolfville,2009,89904
0,Wolfville,2010,90273
0,Wolfville,2011,175706
0,Wolfville,2012,89055
0,Wollaston Lake,2010,600000
0,Woodstock,2011,1394883
0,Wyoming,2011,85493
0,Wyoming,2012,36242
0,Yarmouth,2010,77223
0,Yarmouth,2011,230756
0,Yarmouth,2012,573870
0,Yellowknife,2009,1076545
0,Yellowknife,2010,663092
0,Yellowknife,2011,4656781
0,Yellowknife,2012,2395502
0,York,2011,100000
0,Yorkton,2009,68666
0,Yorkton,2010,199295
0,Yorkton,2011,128500
0,Yorkton,2012,177133
0,Yorktown,2009,197659
0,Young,2009,50000
0,lasalle,2009,25521
0,Îles-de-la-Madeleine,2012,50000
ALLESP,Ottawa,2006,1622838
ALLESP,Toronto,2006,807485
ALLESP/CRF - Contribution,Athabasca,2007,464754
ALLESP/CRF - Contribution,Bathurst,2008,275000
ALLESP/CRF - Contribution,Bathurst,2010,482123
ALLESP/CRF - Contribution,Burnaby,2019,2145012
ALLESP/CRF - Contribution,Calgary,2008,937105
ALLESP/CRF - Contribution,Calgary,2010,1550000
ALLESP/CRF - Contribution,Calgary,2013,2018500
ALLESP/CRF - Contribution,Cambridge Bay,2008,275000
ALLESP/CRF - Contribution,Cambridge Bay,2014,3114597
ALLESP/CRF - Contribution,Cambridge Bay,2016,790516
ALLESP/CRF - Contribution,Campbellton,2013,1925839
ALLESP/CRF - Contribution,Charlottetown,2008,571335
ALLESP/CRF - Contribution,Charlottetown,2019,1934040
ALLESP/CRF - Contribution,Coquitlam,2009,283999
ALLESP/CRF - Contribution,Dartmouth,2019,2496082
ALLESP/CRF - Contribution,Fredericton,2008,607905
ALLESP/CRF - Contribution,Fredericton,2009,1800000
ALLESP/CRF - Contribution,Fredericton,2014,8000000
ALLESP/CRF - Contribution,Fredericton,2018,2917477
ALLESP/CRF - Contribution,Halifax,2009,197332
ALLESP/CRF - Contribution,Halifax,2013,373109
ALLESP/CRF - Contribution,Innisfail,2013,2270186
ALLESP/CRF - Contribution,Innisfail,2019,2510553
ALLESP/CRF - Contribution,Iqaluit,2007,660894
ALLESP/CRF - Contribution,Iqaluit,2009,251902
ALLESP/CRF - Contribution,Kingston,2010,297876
ALLESP/CRF - Contribution,Kitchener,2013,1460097
ALLESP/CRF - Contribution,Mississaga,2009,449609
ALLESP/CRF - Contribution,Montreal,2008,51316
ALLESP/CRF - Contribution,Montreal,2010,470487
ALLESP/CRF - Contribution,Montreal,2013,332833
ALLESP/CRF - Contribution,Montréal,2007,1077968
ALLESP/CRF - Contribution,Montréal,2008,520376
ALLESP/CRF - Contribution,Montréal,2014,1187533
ALLESP/CRF - Contribution,New Westminster,2013,1868025
ALLESP/CRF - Contribution,New Westminter,2008,673626
ALLESP/CRF - Contribution,Ottawa,2007,798517
ALLESP/CRF - Contribution,Ottawa,2008,1700000
ALLESP/CRF - Contribution,Ottawa,2010,1410300
ALLESP/CRF - Contribution,Ottawa,2011,1554865
ALLESP/CRF - Contribution,Ottawa,2013,4778717
ALLESP/CRF - Contribution,Ottawa,2014,2688831
ALLESP/CRF - Contribution,Ottawa,2018,1999641
ALLESP/CRF - Contribution,Ottawa,2019,9606075
ALLESP/CRF - Contribution,"Ottawa, Ontario",2017,8449492
ALLESP/CRF - Contribution,Owen Sound,2013,673944
ALLESP/CRF - Contribution,Regina,2009,221104
ALLESP/CRF - Contribution,Regina,2010,138401
ALLESP/CRF - Contribution,Saint John,2014,1329305
ALLESP/CRF - Contribution,Saskatoon,2008,340000
ALLESP/CRF - Contribution,Scarborough,2014,1848974
ALLESP/CRF - Contribution,Sherbrooke,2013,1380948
ALLESP/CRF - Contribution,Sioux Lookout,2008,337270
ALLESP/CRF - Contribution,St. John's,2009,280000
ALLESP/CRF - Contribution,Taber,2008,378788
ALLESP/CRF - Contribution,Toronto,2007,643812
ALLESP/CRF - Contribution,Toronto,2008,1495863
ALLESP/CRF - Contribution,Toronto,2009,1316244
ALLESP/CRF - Contribution,Toronto,2010,1585116
ALLESP/CRF - Contribution,Toronto,2013,2478813
ALLESP/CRF - Contribution,Toronto,2014,1230698
ALLESP/CRF - Contribution,Toronto,2019,9275468
ALLESP/CRF - Contribution,Truro,2008,461225
ALLESP/CRF - Contribution,Truro,2013,640211
ALLESP/CRF - Contribution,Vancouver,2008,447753
ALLESP/CRF - Contribution,Vancouver,2010,1049077
ALLESP/CRF - Contribution,Vancouver,2019,1969261
ALLESP/CRF - Contribution,Vanier,2008,225000
ALLESP/CRF - Contribution,West Vancouver,2018,5724514
ALLESP/CRF - Contribution,Whitehorse,2008,275000
ALLESP/CRF - Contribution,Whitehorse,2011,393627
ALLESP/CRF - Contribution,Winnipeg,2007,738960
ALLESP/CRF - Contribution,Winnipeg,2008,1553925
ALLESP/CRF - Contribution,Winnipeg,2009,657902
ALLESP/CRF - Contribution,Winnipeg,2013,2138248
ALLESP/CRF - Contribution,Yellowknife,2008,275000
ALLESP/CRF - Education Savings Incentives Prog.,Ottawa,2006,367098
ALLESP/CRF - Grant,100 Mile House,2007,40000
ALLESP/CRF - Grant,Air Ronge,2007,64140
ALLESP/CRF - Grant,Alma,2008,25000
ALLESP/CRF - Grant,Argyle,2008,77510
ALLESP/CRF - Grant,Barrie,2007,150000
ALLESP/CRF - Grant,Berthierville,2008,74200
ALLESP/CRF - Grant,Burnaby,2008,209543
ALLESP/CRF - Grant,Calgary,2007,596551
ALLESP/CRF - Grant,Cambridge Bay,2007,220198
ALLESP/CRF - Grant,Cambridge Bay,2008,263816
ALLESP/CRF - Grant,Campbell River,2007,84674
ALLESP/CRF - Grant,Charlottetown,2007,294567
ALLESP/CRF - Grant,"Charlottetown, Prince Edward Island|Charlottetown, Île-du-Prince-Édouard",2018,200000
ALLESP/CRF - Grant,Chilliwack,2008,268231
ALLESP/CRF - Grant,Cochrane,2008,297407
ALLESP/CRF - Grant,Corner Brook,2008,228985
ALLESP/CRF - Grant,Cornwall,2008,349904
ALLESP/CRF - Grant,County of Peterborough,2008,311925
ALLESP/CRF - Grant,Edmonton,2007,429698
ALLESP/CRF - Grant,Edmonton,2008,534282
ALLESP/CRF - Grant,Fort Erie,2007,107340
ALLESP/CRF - Grant,Fredericton,2007,57000
ALLESP/CRF - Grant,Fredericton,2008,444464
ALLESP/CRF - Grant,Fredericton,2009,172969
ALLESP/CRF - Grant,Gatineau,2008,25000
ALLESP/CRF - Grant,Halifax,2009,189552
ALLESP/CRF - Grant,Happy Valley - Goose Bay,2007,72000
ALLESP/CRF - Grant,Kingston,2007,244000
ALLESP/CRF - Grant,Kingston,2008,246200
ALLESP/CRF - Grant,Kitchener,2007,148850
ALLESP/CRF - Grant,Kitchener,2008,241887
ALLESP/CRF - Grant,Knowlton,2009,175000
ALLESP/CRF - Grant,Lacolle,2008,25000
ALLESP/CRF - Grant,Laval,2008,25000
ALLESP/CRF - Grant,Longueuil,2008,25000
ALLESP/CRF - Grant,Mississauga,2007,207014
ALLESP/CRF - Grant,Moncton,2007,139893
ALLESP/CRF - Grant,Montreal,2010,29156
ALLESP/CRF - Grant,Montréal,2008,390473
ALLESP/CRF - Grant,Nanaimo,2007,41554
ALLESP/CRF - Grant,Nicolet,2008,25000
ALLESP/CRF - Grant,North Wellington,2008,77136
ALLESP/CRF - Grant,Ottawa,2007,1139579
ALLESP/CRF - Grant,Ottawa,2008,231661
ALLESP/CRF - Grant,"Ottawa, Ontario",2018,549700
ALLESP/CRF - Grant,Peterborough,2008,311925
